Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,Distance,RouteDistance,PreviousAccidents,Accidents
36,13.2,1.098,1.076,8,8,16,59.8646,30.3192,59.8976,30.4193,6685.279,21142.574,0,0
35,13.2,1.294,0.937,9,8,17,59.8398,30.4172,59.9800,30.3297,16335.171,37696.878,1,0
28,10.1,1.311,1.408,9,8,17,59.8588,30.2425,59.5683,30.1329,32890.416,78408.954,1,0
46,15.0,1.395,0.873,8,12,20,59.9507,30.4831,59.9080,30.3175,10378.281,24428.986,0,0
31,4.6,1.155,1.124,10,6,16,60.0457,30.3948,60.0090,30.3557,4631.183,11256.236,0,0
65,19.7,1.704,0.558,10,4,14,60.1467,30.2090,59.5703,30.1279,64249.911,175437.963,1,0
42,19.8,1.303,0.848,7,8,15,59.9439,30.3808,59.9364,30.2833,5493.771,13720.255,1,0
29,7.7,0.840,1.379,15,10,1,59.8667,30.2725,59.9869,30.2178,13700.648,41601.419,4,0
28,5.3,1.327,1.384,9,8,17,59.8524,30.3713,59.9357,30.3150,9783.595,24063.192,1,0
34,11.9,1.534,1.251,10,5,15,59.9569,30.2265,59.9221,30.3563,8199.083,19613.219,2,0
29,7.3,1.248,1.390,17,8,1,59.7332,30.0755,60.0362,30.3245,36450.321,86175.773,2,1
33,9.9,1.606,1.173,10,7,17,59.8430,30.1676,59.9881,30.2990,17714.416,45365.729,1,0
79,28.9,1.355,0.573,7,5,12,59.8265,30.1398,59.9100,30.4387,19095.900,58898.396,2,0
54,16.6,1.542,0.767,7,6,13,59.8300,30.5088,59.9454,30.3840,14598.898,32315.725,0,0
40,12.0,1.401,1.012,15,11,2,59.9883,30.3074,59.6986,30.7851,41833.982,104420.722,1,1
38,12.4,1.467,1.091,7,8,15,59.8273,30.1511,59.8781,29.8664,16872.606,39302.687,0,0
23,1.5,0.676,1.695,9,8,17,59.9576,30.3288,59.9317,30.3577,3302.143,9543.713,1,0
41,15.4,1.758,0.957,10,11,21,59.9411,30.2378,59.9533,30.2977,3599.939,10373.772,0,0
29,6.6,1.107,1.067,10,5,15,60.0236,30.3725,59.9444,30.3664,8821.242,22012.860,2,1
25,5.6,1.268,1.552,11,7,18,59.9873,30.6482,59.9446,30.3269,18499.097,56701.039,1,1
26,7.1,1.059,1.603,8,11,19,59.9314,30.3179,59.9406,30.2789,2402.293,6833.922,0,0
39,9.6,1.307,0.908,8,9,17,59.8925,30.4244,59.9588,30.2892,10546.723,25391.907,0,0
51,15.5,1.406,0.777,11,8,19,59.8515,30.0210,59.8829,30.3695,19763.213,58989.484,1,0
39,10.2,1.640,1.029,7,6,13,60.1134,29.9623,60.0592,30.3388,21733.250,79239.092,2,0
51,14.6,1.217,0.948,11,8,19,60.0040,30.2143,59.9399,30.3952,12326.222,32610.353,3,0
27,4.1,0.964,1.436,15,12,3,59.9351,30.4884,59.9015,30.6817,11402.293,32121.786,0,0
23,2.6,0.686,1.941,11,8,19,59.8611,30.3178,59.9419,30.3537,9203.845,20435.708,1,1
20,1.7,0.542,1.832,10,9,19,60.0176,30.4067,60.0301,30.2729,7561.272,22368.153,3,1
60,25.3,1.463,0.774,10,10,20,60.0646,30.3122,59.8626,30.2355,22861.470,53829.575,2,0
42,15.5,1.563,0.923,8,8,16,60.0230,30.6425,59.9369,30.3129,20682.634,47989.389,3,0
34,12.1,1.187,1.202,9,6,15,59.9414,30.4879,60.0137,30.2724,14430.319,35576.472,2,1
34,13.9,1.712,1.015,7,8,15,59.9463,30.4902,59.9545,30.4236,3819.225,9505.174,0,0
46,15.5,1.575,0.850,9,8,17,60.1698,30.3298,59.9660,30.3069,22699.330,58937.987,1,0
34,9.1,1.036,1.076,10,10,20,59.9229,30.4171,59.8471,30.4561,8710.233,24785.642,1,0
32,9.7,1.325,1.244,9,8,17,59.8274,30.1769,59.8340,30.3511,9762.032,24251.761,1,0
33,6.1,1.130,1.136,9,9,18,59.9257,30.4244,59.6444,30.7746,36913.398,104676.799,6,1
26,6.3,1.095,1.349,8,7,15,60.0551,30.3228,59.9254,30.3771,14733.434,33701.051,3,0
27,5.5,0.998,1.487,10,10,20,59.7315,30.5814,59.9947,30.3269,32536.067,99252.402,6,1
41,9.5,1.245,0.770,13,8,21,59.8149,30.2864,59.9949,30.1462,21484.835,72607.176,2,0
57,14.6,1.406,0.795,7,6,13,59.9418,30.3575,59.7180,30.4126,25073.523,53937.610,1,0
34,6.2,0.636,1.126,8,11,19,59.8670,30.3173,59.9239,30.4434,9459.463,31008.763,2,0
21,1.5,0.574,1.532,9,9,18,59.8421,30.1308,60.0913,30.3808,31004.329,120106.722,15,4
72,32.3,1.334,0.754,11,7,18,59.8706,30.3892,59.7479,30.5886,17615.368,40736.624,1,0
71,23.8,1.003,0.604,10,7,17,59.8617,30.3494,59.9351,30.3530,8160.014,21020.003,1,0
31,11.2,0.896,1.344,9,6,15,59.8960,30.4809,60.0363,30.4153,16022.904,53393.281,3,2
47,18.9,0.955,1.064,9,6,15,59.9648,30.3083,60.0092,30.3562,5604.147,14526.586,1,0
49,13.1,1.206,0.950,9,9,18,59.9132,30.3036,59.9206,30.4881,10316.014,26705.648,1,0
61,12.1,2.044,0.690,11,11,22,59.8423,30.2415,59.9207,30.4717,15521.225,59290.577,1,0
46,10.2,1.305,0.797,8,8,16,59.9575,30.2308,59.9610,30.3089,4365.367,13252.927,0,0
29,7.0,1.134,1.142,8,8,16,60.0265,30.4080,59.9415,30.2745,12017.224,29503.550,0,1
33,11.0,1.304,1.294,12,9,21,59.8944,30.4211,60.0523,30.3757,17733.556,65233.928,3,0
24,3.4,0.888,1.385,9,8,17,60.0049,30.3759,59.9445,30.3231,7329.531,19907.065,0,1
43,13.3,1.073,0.850,11,7,18,59.9323,30.3295,60.0727,30.3503,15646.145,34158.304,2,0
82,21.3,1.646,0.610,9,9,18,60.0260,30.3716,59.8583,30.3883,18678.366,43469.255,3,0
71,25.9,1.406,0.538,10,8,18,59.8132,30.5654,59.9408,30.2764,21479.531,50172.518,0,0
76,32.0,1.202,0.576,17,10,3,59.9349,30.3823,59.9885,30.2355,10116.868,25448.358,0,0
48,18.5,1.505,0.917,8,6,14,59.9686,30.3155,60.0168,30.3149,5358.180,13010.910,1,0
27,3.9,0.776,1.502,7,7,14,60.0157,30.3062,59.9855,30.3565,4364.468,11861.375,3,0
41,11.2,1.489,1.017,10,4,14,59.8638,30.3549,59.9433,30.2338,11123.695,29731.742,0,0
38,12.4,1.512,1.063,11,5,16,59.9968,30.3545,59.9967,30.3298,1371.358,3443.018,0,0
44,16.3,1.613,1.104,9,8,17,59.8363,30.1824,59.9341,30.3490,14308.468,32226.809,1,0
39,5.7,1.109,0.848,10,12,22,59.8862,30.9910,59.9492,30.4954,28496.229,80776.679,3,0
65,22.0,1.536,0.592,15,7,22,59.9598,30.4306,60.0651,30.3755,12101.985,36433.119,0,0
66,24.9,1.349,0.495,9,5,14,59.8424,30.1468,60.0501,30.3437,25568.318,63293.317,1,0
30,6.8,1.241,1.144,7,7,14,59.6293,29.5445,60.0317,30.2552,59825.269,181895.357,2,1
41,7.6,0.716,0.973,8,7,15,59.9668,30.2722,59.9412,30.2262,3824.015,14833.371,1,0
31,8.7,1.351,1.360,9,10,19,60.0137,30.2432,60.0338,30.4226,10213.874,25308.235,3,0
42,16.3,1.644,1.176,9,8,17,60.0831,29.9654,59.9311,30.4138,30113.755,81226.019,0,1
32,11.4,1.804,1.243,10,7,17,59.9521,30.2314,60.0171,30.3647,10351.103,29784.608,0,0
33,10.2,1.450,1.262,9,10,19,60.0446,30.3969,59.9499,30.3024,11771.126,27608.269,0,0
19,0.8,0.737,2.297,12,11,23,59.5643,30.1155,59.9326,30.4368,44735.593,114088.976,7,4
34,6.6,0.811,1.051,9,11,20,59.8893,29.8735,59.8939,30.2630,21735.301,54154.246,2,0
79,28.6,1.266,0.578,8,10,18,59.8704,29.9085,59.9322,30.3460,25345.502,86542.704,0,1
68,29.3,1.269,0.546,8,5,13,60.0101,30.2508,60.0386,30.4103,9407.121,24430.517,0,0
35,8.5,1.353,1.082,9,9,18,59.8697,30.3192,60.0072,30.2618,15616.475,36871.321,1,0
66,16.4,1.575,0.802,7,8,15,59.8484,30.3794,59.9461,30.2694,12474.642,30749.091,1,0
57,16.8,1.670,0.708,9,10,19,59.8403,30.3307,59.8775,29.9251,23020.101,66917.142,1,0
34,10.8,1.541,0.897,9,8,17,59.7408,30.5683,59.9655,30.3129,28767.925,74402.082,0,2
77,8.9,1.296,0.564,10,9,19,59.8384,30.2441,59.9226,30.3558,11249.196,30016.587,0,0
23,2.4,0.836,1.456,9,7,16,59.8854,30.2625,59.7112,30.6293,28214.425,79295.319,2,0
35,11.3,1.450,1.123,7,8,15,60.0676,30.3933,59.9382,30.3552,14548.523,33407.951,2,0
37,4.9,0.890,0.907,8,5,13,59.7376,30.0727,59.9299,30.2584,23765.700,65992.316,6,2
28,7.0,1.016,1.460,10,9,19,59.8466,30.2168,59.9929,29.7821,29181.605,115733.206,6,0
53,14.1,1.610,0.722,7,4,11,59.9479,30.2756,59.9067,30.2963,4729.096,11772.056,1,0
31,6.2,1.033,1.024,9,8,17,59.6707,29.8976,60.0008,30.3410,44282.474,114484.553,9,2
32,6.6,1.238,1.155,8,9,17,59.8679,30.4442,60.0091,30.3609,16381.588,39766.021,4,0
52,12.3,1.338,0.812,9,10,19,59.9301,30.4600,59.9854,30.2867,11436.404,31965.076,0,0
38,10.4,1.646,0.888,7,7,14,59.8510,30.3123,59.8676,30.3214,1911.999,4855.960,0,0
30,9.8,1.038,1.232,7,6,13,59.9165,30.4682,59.9354,30.4358,2778.867,11441.646,0,0
31,10.5,1.187,1.175,8,6,14,60.0898,29.9470,59.9319,30.3006,26351.768,78027.318,1,0
45,6.2,0.956,0.870,11,9,20,59.8780,29.8877,59.9865,30.2581,23903.462,133313.340,5,0
45,14.0,1.626,1.000,8,10,18,59.9764,30.2865,59.9373,30.4074,8017.192,22473.481,1,0
43,8.9,1.336,0.883,13,8,21,59.9256,30.3444,60.0789,30.2986,17227.528,36100.879,2,0
44,17.3,1.255,0.857,8,10,18,59.9312,30.4147,60.0114,30.3456,9715.958,24145.887,2,0
25,4.3,0.911,1.608,10,9,19,59.9450,30.3409,60.0429,30.3285,10906.988,24051.344,3,1
18,0.5,0.541,2.201,8,6,14,59.8363,30.1789,59.5686,30.1262,29914.917,66361.028,11,4
30,8.3,1.119,1.092,9,9,18,59.8590,30.1805,59.8995,30.5132,19103.093,61885.851,4,0
32,6.1,0.993,1.344,10,5,15,59.9575,30.4279,59.5692,30.1336,46217.819,122389.570,4,2
78,26.5,1.528,0.634,10,10,20,60.0181,30.3873,60.0510,30.3374,4587.131,12357.596,0,0
28,6.9,1.017,1.620,8,11,19,59.9901,30.3173,60.0139,30.3277,2716.491,6978.566,0,0
34,9.7,1.298,1.251,10,8,18,59.9380,30.4073,59.9304,30.4203,1122.983,4547.355,0,0
48,12.3,1.681,0.985,8,8,16,60.0417,30.3571,59.9517,30.3028,10458.670,26616.660,0,0
49,8.7,1.653,0.809,7,9,16,60.0149,30.3298,59.9950,30.4263,5800.615,15572.775,1,0
29,6.0,0.983,1.411,9,10,19,59.7419,30.6152,60.0957,29.9729,53192.912,169811.851,9,1
35,8.4,1.202,0.951,9,9,18,59.8950,30.3194,59.9139,30.3164,2105.857,5629.021,0,0
24,4.6,1.183,1.527,11,6,17,60.0085,30.4119,60.0353,30.3730,3679.384,10393.551,1,0
20,2.5,0.898,1.619,7,11,18,59.8975,29.7733,60.0736,30.3503,37593.733,129761.326,5,3
27,5.8,1.183,1.311,10,11,21,59.9646,30.3955,60.0338,30.2843,9867.417,26626.916,1,1
26,6.6,1.336,1.342,9,11,20,59.8519,30.2066,59.7223,30.0563,16681.453,36540.501,1,0
62,16.4,1.388,0.813,8,7,15,60.0085,30.0046,59.8989,30.4220,26237.775,61835.631,0,0
50,12.1,1.232,0.874,9,9,18,59.9206,30.4828,59.9935,30.4267,8686.633,20018.164,0,0
79,37.1,1.052,0.587,8,7,15,60.0288,30.3115,60.0029,30.3244,2958.903,14841.683,0,0
31,8.8,1.150,1.304,11,7,18,59.8943,30.4760,60.0163,30.3070,16508.285,39651.027,3,0
26,6.0,1.478,1.298,10,4,14,59.8720,30.2549,60.0721,30.2361,22266.430,58767.401,5,0
81,21.5,1.478,0.493,8,9,17,59.7488,30.5798,59.9236,30.3572,23075.125,54611.955,0,0
24,5.0,1.058,1.511,10,7,17,60.0397,30.3550,59.8771,29.9233,30075.754,149661.712,7,1
21,2.2,0.786,1.866,9,9,18,59.9438,30.3418,60.1080,30.4881,19983.176,49612.993,5,1
55,26.8,1.054,0.846,9,5,14,60.0027,30.2141,59.9344,30.3501,10714.364,28894.315,0,0
33,9.5,1.224,1.294,7,9,16,59.8376,30.4933,60.0269,30.3306,22918.370,75167.319,2,1
53,17.4,1.538,0.815,8,7,15,59.9517,30.3081,59.9225,30.3519,4059.108,10899.637,0,0
25,3.7,0.818,1.366,14,5,19,59.9257,30.3149,60.0381,30.3713,12880.066,29607.036,5,1
38,10.4,1.391,0.921,9,11,20,60.0258,30.4179,60.0214,30.3886,1697.086,5159.178,0,0
27,5.1,0.751,1.446,10,8,18,59.9128,30.4941,59.8749,30.4378,5263.704,14583.026,1,0
74,22.3,1.528,0.622,13,5,18,59.9932,30.6426,59.8423,30.2499,27583.804,90031.619,0,0
40,11.7,1.158,0.960,10,10,20,59.9536,30.4945,60.0509,30.3348,13997.066,46376.452,0,1
20,0.8,0.612,1.866,11,11,22,59.8303,30.1702,60.0855,29.9536,30826.233,146396.918,9,0
28,4.1,0.908,1.427,11,9,20,60.0099,30.2358,59.9575,30.2980,6776.683,18559.333,0,0
47,9.6,1.233,0.755,16,10,2,59.9523,30.4301,59.9148,30.3310,6923.179,17982.805,1,0
24,3.7,0.719,1.718,7,7,14,60.0273,30.2482,59.9479,30.3821,11550.797,29584.786,1,0
22,2.9,0.938,1.655,15,9,0,59.9545,30.4248,59.9497,30.3941,1788.961,7698.839,1,0
31,8.0,1.465,1.143,8,8,16,59.7012,30.4177,59.9356,30.3117,26728.573,67722.630,2,1
68,19.5,1.613,0.490,15,5,20,59.9148,30.4833,59.8789,30.3194,9977.418,30516.896,1,0
21,1.0,0.457,1.694,7,6,13,59.8391,30.2054,59.8990,30.4168,13551.810,36432.092,1,1
57,14.0,1.472,0.869,16,5,21,60.0072,30.2735,59.8525,30.1980,17710.057,46654.801,1,0
52,15.4,1.476,0.751,7,7,14,59.9570,30.3068,59.9224,30.2985,3882.859,10974.465,1,0
26,8.1,1.092,1.446,13,7,20,60.0561,30.3365,59.9326,30.3457,13741.465,29703.063,1,1
85,6.2,0.939,0.443,7,6,13,59.6954,30.4145,59.9147,30.3304,24830.713,59093.556,1,1
39,15.3,1.400,0.887,7,9,16,60.0434,30.3797,60.0099,30.3566,3935.618,10388.962,0,0
60,26.3,1.579,0.600,9,6,15,60.0010,30.3638,60.0037,30.3394,1389.418,3831.170,0,0
83,22.4,1.380,0.506,9,10,19,60.1422,30.2181,60.2561,29.5916,36866.650,92151.875,0,0
63,19.0,1.561,0.792,10,10,20,60.0272,30.3731,59.9997,30.3282,3947.019,9831.065,0,0
55,21.1,1.672,0.809,12,6,18,59.8619,30.3787,59.8473,30.4545,4534.295,11874.442,0,0
66,29.5,1.330,0.645,9,7,16,59.8309,30.2093,60.0095,30.3594,21544.969,54534.359,1,0
72,19.1,1.548,0.554,9,7,16,60.0302,30.4178,59.8612,30.3219,19540.862,45978.084,1,0
32,9.7,1.267,1.142,10,8,18,60.0197,30.3754,59.9201,30.4853,12657.359,30628.430,0,0
83,27.4,1.382,0.518,12,9,21,59.9285,30.4097,59.9349,30.3479,3518.562,8410.892,0,0
43,16.3,1.589,0.819,7,10,17,60.0122,30.2546,59.9617,30.3009,6186.112,17428.696,0,1
22,2.0,0.687,1.628,8,7,15,59.9993,30.2537,59.9243,30.3515,9962.350,25958.140,6,0
59,17.9,1.625,0.732,15,8,23,59.9551,30.3563,59.8777,29.8623,28848.408,104633.308,3,0
40,11.4,1.611,0.990,10,8,18,59.7037,30.7919,59.9608,30.3220,38820.489,88845.223,1,1
58,18.7,1.708,0.599,8,8,16,59.8677,30.3645,59.8309,30.2888,5883.892,26849.692,0,0
28,4.9,0.882,1.569,14,11,1,59.7479,30.5739,59.9399,30.3715,24154.694,60097.037,0,1
31,8.6,1.395,1.357,11,7,18,60.0256,30.2171,59.8544,30.3155,19805.314,47284.785,3,0
37,8.8,1.146,1.003,8,10,18,60.0099,30.2457,60.0338,30.2594,2764.507,9547.814,1,0
28,5.2,0.963,1.301,9,11,20,59.7404,30.5649,59.9082,30.3010,23787.057,67684.912,5,2
44,12.7,1.357,0.882,9,8,17,60.0007,30.3464,60.0330,30.2865,4893.384,16112.550,1,0
58,20.7,1.747,0.779,7,8,15,59.9320,30.2949,59.9982,30.3376,7744.074,19630.620,1,0
46,10.8,1.544,0.931,8,9,17,59.8672,30.4023,60.0231,30.3192,17950.661,41257.272,2,1
45,8.1,0.953,0.853,13,10,23,59.9253,30.3850,59.8678,30.2631,9331.036,24607.577,0,0
32,8.1,0.929,1.242,10,8,18,59.9479,30.5040,60.0577,30.3757,14133.512,42380.316,3,0
59,12.4,1.392,0.803,10,6,16,60.0186,30.4102,59.8372,30.1375,25246.135,62492.908,1,0
40,11.7,1.412,0.951,9,8,17,59.6963,30.7823,59.9871,30.3079,41811.403,105336.664,3,0
31,7.6,0.858,1.219,10,8,18,59.9785,30.2938,59.9867,30.2169,4378.186,12510.510,1,0
21,1.9,0.687,1.479,10,12,22,59.8589,30.1695,59.8671,30.2627,5280.549,13592.240,0,0
39,14.0,1.508,0.824,11,8,19,59.9720,30.3151,59.9216,30.2937,5726.816,15801.900,1,0
50,21.7,1.470,0.645,8,9,17,59.9881,30.2777,60.0079,30.2718,2216.367,4899.575,0,0
29,5.0,0.850,1.228,13,12,1,59.9371,30.3389,59.9311,30.3615,1422.895,3986.747,0,0
30,8.6,1.120,1.262,10,5,15,59.9196,30.2955,59.9176,30.3154,1129.511,3817.116,0,0
31,6.7,1.203,1.348,10,10,20,60.0401,30.3943,59.8829,29.9090,32173.456,147169.769,2,0
25,4.0,0.624,1.792,11,10,21,59.8720,30.4375,59.9434,30.2806,11808.014,28682.512,5,0
28,6.5,1.048,1.317,8,8,16,59.9244,30.2921,59.8500,30.3213,8436.973,20527.574,0,1
35,12.1,1.221,0.938,10,6,16,59.9456,29.5618,59.8351,30.1361,34309.549,98001.927,0,0
85,24.4,1.788,0.494,15,8,23,59.8997,30.4697,60.0411,30.3931,16293.182,56699.470,0,0
56,15.0,1.459,0.890,11,6,17,59.9415,30.3449,59.9413,30.3663,1190.673,3081.831,0,0
42,17.3,1.334,0.979,7,9,16,60.0776,30.2806,59.9275,30.3177,16815.381,39173.091,0,0
18,0.5,0.639,2.181,19,8,3,59.8296,30.4024,59.9330,30.4193,11533.846,31800.820,1,0
42,17.6,1.666,0.977,9,10,19,59.9831,30.4131,59.9606,30.3031,6615.552,18034.257,0,0
65,20.6,1.504,0.709,10,7,17,59.8776,30.4041,59.8556,30.1898,12210.579,30171.031,1,0
22,2.0,0.806,1.475,10,9,19,59.8584,30.1740,59.9458,30.3830,15179.706,36953.104,2,0
52,17.5,1.098,0.851,10,12,22,60.0231,30.2868,59.9895,30.3347,4586.121,12876.889,0,0
56,21.3,1.569,0.864,10,7,17,59.8811,29.9091,59.9273,30.3765,26563.401,86772.353,4,1
42,8.2,1.103,0.914,11,5,16,59.9197,30.2874,59.9151,29.7615,29311.598,102064.027,3,1
47,12.8,1.273,1.003,9,8,17,60.2638,29.6261,59.8486,30.3879,62601.400,155716.162,5,1
26,5.9,1.298,1.255,10,9,19,59.8661,30.3714,59.9601,30.3053,11087.961,27563.062,2,0
60,24.6,1.660,0.814,11,6,17,59.9125,30.3023,59.9710,30.3982,8421.833,21194.771,0,0
37,10.4,1.373,0.880,8,9,17,60.0227,30.3770,60.0233,30.2830,5226.314,15367.848,0,0
57,17.4,0.923,0.642,9,5,14,60.0520,30.3743,60.0483,30.3438,1739.229,5169.158,0,1
38,8.1,1.346,0.925,9,8,17,59.5699,30.1341,59.9354,30.4537,44412.223,112667.133,4,0
30,9.9,1.414,1.436,8,7,15,59.8716,29.9151,60.0531,30.3548,31718.852,153147.856,6,0
46,11.6,1.353,0.516,10,5,15,59.8717,30.3284,59.8528,30.0306,16760.069,52615.392,1,0
79,28.6,1.257,0.502,9,5,14,59.8715,30.3197,59.9324,30.3536,7030.835,16830.374,1,0
47,7.5,1.091,0.954,9,7,16,59.8650,30.3510,59.9384,30.2790,9090.611,22933.907,0,1
56,17.8,1.623,0.822,12,7,19,60.0046,30.2539,60.0321,30.4282,10158.954,24219.287,0,0
48,15.2,1.338,0.783,9,7,16,60.0146,30.2470,59.9380,30.3628,10674.609,26079.660,0,0
35,10.4,1.408,1.006,7,11,18,59.9270,30.2975,59.9469,30.3621,4220.560,10475.114,0,0
58,16.5,2.006,0.611,9,9,18,60.0137,30.2783,59.9397,30.2774,8223.710,22530.799,0,0
76,22.3,1.571,0.600,8,9,17,59.9312,30.3396,59.9281,30.2455,5250.567,14672.763,0,0
60,15.5,1.511,0.706,11,9,20,59.7229,30.5671,60.0170,30.3206,35484.753,102240.102,2,0
78,20.4,1.658,0.533,16,10,2,59.8498,30.1888,59.9410,30.3440,13333.514,30808.340,0,0
39,15.6,1.459,0.995,11,8,19,59.9954,30.2141,59.9931,30.4375,12426.512,31615.573,0,0
30,10.3,1.804,1.245,8,9,17,59.7156,30.4164,59.9393,30.3161,25505.384,65916.660,3,0
36,13.3,1.498,0.971,10,8,18,59.9738,30.4070,59.9485,30.3662,3612.620,12896.417,0,0
35,10.5,1.184,1.003,9,8,17,59.9373,30.2579,59.9034,30.3302,5524.643,15676.313,0,0
29,6.2,1.040,1.255,9,10,19,59.9061,30.4817,59.8494,30.2808,12861.024,31519.661,1,0
29,5.6,0.880,1.151,7,10,17,60.0157,30.6938,59.9310,30.2955,24078.698,58969.454,1,0
72,17.0,1.304,0.552,9,6,15,60.0217,30.2495,60.0370,30.4319,10276.614,28242.084,1,0
71,30.0,1.114,0.498,9,12,21,59.5604,30.1213,59.8980,30.4170,41030.732,97981.863,0,0
40,11.0,1.261,0.770,8,6,14,59.7272,30.4060,59.9568,30.3301,25871.474,67038.515,3,0
65,19.7,1.934,0.735,10,10,20,59.9651,30.3014,59.8514,30.1430,15416.778,42166.386,0,0
33,6.6,0.982,1.112,10,10,20,59.9247,30.3825,59.7407,30.0889,26224.245,61634.796,3,0
48,15.2,1.405,0.788,10,7,17,59.5713,30.0700,59.8825,30.9889,62049.865,166809.777,1,0
37,11.3,1.449,0.886,10,6,16,60.2725,30.4596,59.5697,30.1281,80299.590,199082.081,0,0
49,16.3,1.021,0.806,8,8,16,60.0170,30.2771,60.0192,30.6458,20486.251,55510.728,4,0
38,7.0,1.095,1.077,12,9,21,59.7366,30.0913,59.9378,30.2824,24788.509,58829.008,1,0
41,12.8,1.505,0.927,8,8,16,59.9435,30.3525,60.0143,30.3203,8068.685,17620.047,1,0
75,27.4,1.991,0.595,12,6,18,59.9893,30.3049,60.0524,30.3525,7491.525,18878.789,0,0
47,17.8,1.420,0.861,11,11,22,59.8296,30.2152,59.9599,30.3275,15777.904,41357.410,1,0
35,13.6,1.687,1.035,9,6,15,59.9129,30.3101,59.8798,30.2605,4606.315,11229.446,0,0
42,9.8,1.466,1.053,10,8,18,59.9364,30.3642,59.8880,30.4199,6211.279,14663.385,0,0
33,9.5,1.350,1.038,9,9,18,59.9710,30.3152,60.0586,30.3621,10082.860,26024.026,1,0
84,22.4,1.479,0.499,8,8,16,59.8921,30.3605,59.9331,30.4390,6322.847,19102.288,0,0
34,13.6,1.365,1.006,12,11,23,59.9180,30.3613,59.9447,30.2810,5366.580,13035.895,0,0
28,6.3,1.139,1.168,7,11,18,59.9424,30.2872,59.8775,29.9213,21635.452,83777.810,5,0
31,8.3,1.228,1.321,8,8,16,59.9413,30.4835,59.9464,30.3660,6569.568,18447.458,2,0
46,20.8,1.532,0.741,11,9,20,59.9510,30.2322,59.9378,30.2419,1563.281,4850.822,0,0
69,27.7,1.417,0.511,10,8,18,60.0472,30.3618,59.9462,30.3545,11229.232,25944.871,0,0
21,2.1,0.575,1.833,16,8,0,60.0394,30.3545,60.0267,30.2228,7451.562,22512.689,0,0
53,16.8,1.915,0.503,8,8,16,59.9306,30.4599,60.0562,30.3601,15028.295,52786.329,0,0
36,9.5,1.549,0.976,9,10,19,59.9904,30.2090,60.0595,30.3719,11870.475,34514.383,1,0
33,4.1,1.041,1.091,16,8,0,60.0347,30.3794,59.8974,30.4178,15417.075,40040.891,0,0
36,9.6,1.389,1.219,9,7,16,59.9852,30.2076,59.9413,30.2707,6015.327,25391.357,4,0
41,10.9,1.186,0.992,8,11,19,59.9074,29.7741,59.8510,30.3543,32977.378,92136.604,2,1
26,3.2,0.801,1.655,10,5,15,60.0161,30.2672,60.0651,30.3534,7251.832,19217.539,0,0
71,34.9,1.217,0.612,10,8,18,59.9147,30.4587,60.0227,30.3220,14220.842,35169.905,1,0
39,14.6,1.371,0.999,11,10,21,59.9859,30.2316,59.9356,30.2672,5927.787,23648.326,0,0
38,8.3,1.203,0.962,9,8,17,59.9117,30.3099,59.9412,30.2802,3676.765,10517.349,0,0
74,33.5,1.343,0.519,9,7,16,60.0463,30.3866,59.9516,30.3002,11578.315,28395.437,0,0
54,14.7,1.501,0.528,12,10,22,59.8316,30.4285,59.9250,30.3571,11123.805,26007.698,0,0
46,11.3,1.442,0.729,9,6,15,59.8492,30.1908,59.9762,30.4353,19624.110,47496.349,0,2
85,19.9,1.550,0.549,9,6,15,59.8618,30.3755,60.0387,30.3198,19907.112,44683.674,2,0
22,0.6,0.643,1.743,16,10,2,59.9881,29.7881,59.8972,30.4196,36597.531,117932.196,7,1
22,2.9,0.755,1.585,8,9,17,59.9403,30.3470,59.8640,30.3841,8735.887,20296.098,5,0
64,14.4,1.498,0.827,11,8,19,59.8477,30.1729,59.9722,30.4110,19180.908,45890.691,2,1
38,10.5,1.527,0.890,9,8,17,59.7236,30.4007,60.0001,30.2871,31390.313,79216.949,5,0
51,16.7,1.314,0.725,12,5,17,59.8991,30.4303,59.9288,30.3424,5911.774,14513.156,1,0
26,5.4,0.792,1.383,15,7,22,60.0030,30.2410,59.8837,30.3250,14071.332,35725.706,2,1
56,28.0,1.515,0.749,9,10,19,59.8860,30.9932,59.7894,30.1471,48481.400,123559.593,1,0
38,11.5,1.118,0.887,9,6,15,59.9787,30.5073,59.8684,30.2640,18284.283,44627.051,1,0
32,3.9,0.954,1.123,11,9,20,59.7355,30.4647,59.9303,30.3602,22434.766,54285.029,1,0
44,9.5,1.296,0.767,9,8,17,59.9335,30.6454,59.8657,30.3838,16419.853,46201.819,2,0
46,10.9,1.398,0.948,8,11,19,59.7192,30.0727,60.0311,30.3260,37452.999,88243.618,3,0
23,3.1,0.768,1.547,9,6,15,59.9495,30.3536,59.9884,30.2538,7041.658,19569.156,2,1
22,2.2,0.623,2.003,9,5,14,59.7631,30.7909,60.0020,30.2954,38339.790,105934.065,10,3
39,13.0,1.482,0.850,9,7,16,59.5707,30.0684,59.9584,30.2912,44882.082,111248.357,0,0
49,15.6,1.607,0.939,10,6,16,59.8634,30.3949,59.9852,30.3011,14516.482,33261.764,1,0
66,23.3,1.604,0.563,9,11,20,59.8808,30.4604,60.0301,30.4138,16806.875,54480.820,0,0
31,10.6,1.187,1.081,8,8,16,59.7865,30.1462,59.7226,30.2582,9478.264,34538.326,2,0
